student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,programming_passed,data_structures_passed,algorithms_passed,databases_passed,networks_passed,ai_passed,web_passed,math_failed,programming_failed,data_structures_failed,algorithms_failed,databases_failed,networks_failed,ai_failed,web_failed,recommended_track
STU0106,2.84,76,84,76,69,82,64,84,61,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,None,8,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0609,3.3,63,93,85,77,87,67,91,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0335,2.96,76,90,78,78,58,72,88,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,2,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,AI/Machine Learning
STU0268,2.99,85,81,90,86,69,59,92,51,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0549,3.16,93,91,82,85,70,66,82,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0098,2.96,87,100,66,62,76,60,52,81,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0398,2.79,73,100,60,77,72,89,53,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0159,3.04,78,90,76,79,73,64,89,66,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0015,3.01,84,82,86,80,60,61,88,51,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0102,2.93,84,82,78,80,72,53,91,64,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0530,2.85,71,87,76,76,54,64,63,86,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Web Development,Databases|Networks|Artificial Intelligence,7,1,2,3,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,Software Engineering
STU0734,2.79,78,68,78,70,66,97,61,55,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0417,2.9,70,82,78,74,80,51,75,57,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0520,3.03,67,70,79,80,76,68,63,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0085,3.06,82,86,73,77,74,56,89,57,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0392,2.72,76,81,78,62,82,58,56,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,0,4,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0686,3.08,77,95,87,81,76,70,56,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0762,2.96,62,89,78,75,82,64,54,52,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Software Engineering
STU0439,2.95,73,85,89,76,81,63,63,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0876,2.99,70,81,79,83,83,70,63,81,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0572,3.06,66,91,91,76,82,61,64,76,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0864,3.17,74,100,95,80,78,69,64,71,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0828,2.96,89,79,78,91,91,49,79,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0306,2.96,60,99,70,75,66,88,51,64,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0334,2.96,84,88,73,80,85,54,63,50,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0358,2.92,69,80,88,76,76,64,50,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0202,2.96,93,89,74,91,74,61,76,57,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0124,2.88,74,82,85,77,86,57,80,42,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0190,2.97,63,89,83,56,89,64,65,88,Undecided,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Algorithms,7,1,3,4,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0799,3.02,94,89,77,79,62,64,90,64,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,None,8,0,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0639,3.15,76,75,86,73,74,68,100,47,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0236,3.09,66,86,95,79,82,64,62,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0568,2.71,76,72,64,70,68,93,63,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,7,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0708,2.49,79,82,63,73,55,49,63,61,Networks,Mathematics|Programming|Data Structures|Algorithms|Web Development,Databases|Networks|Artificial Intelligence,6,2,0,5,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,Network Engineering
STU0285,2.68,78,71,66,60,64,84,41,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0141,3.01,66,92,76,78,81,72,52,82,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0785,2.96,61,88,85,77,85,54,70,92,Web Development,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence|Web Development,Algorithms|Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0522,2.92,59,82,82,73,85,62,56,89,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0683,2.96,90,81,83,86,76,52,89,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0204,2.96,81,78,74,36,92,64,82,55,Data Science,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence,Algorithms|Networks|Web Development,6,2,1,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,Data Science
STU0661,2.8,79,82,77,62,64,89,53,66,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0781,3.0,86,75,78,87,58,64,97,49,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,3,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,AI/Machine Learning
STU0249,2.94,80,92,78,79,67,58,83,52,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0700,3.06,76,91,85,89,68,62,84,56,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0142,2.96,90,77,81,77,64,68,87,68,Undecided,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0267,3.02,92,72,86,83,94,47,73,59,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0899,2.76,81,77,61,75,74,98,47,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0730,3.07,90,89,88,84,91,47,75,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0119,2.67,71,63,69,77,76,82,51,53,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,6,2,0,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0843,2.67,65,83,65,69,52,89,55,57,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,6,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0874,2.8,55,81,78,66,80,64,54,99,Web Development,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,6,2,1,4,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0018,2.93,86,84,56,72,92,86,61,58,Networks,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,3,3,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,Network Engineering
STU0512,2.96,75,91,38,81,76,75,71,86,Software Engineering,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Data Structures,7,1,2,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,Network Engineering
STU0472,3.04,70,92,75,85,72,72,60,81,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0266,2.74,64,82,70,59,76,64,64,84,Web Development,Mathematics|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Programming|Algorithms,7,1,0,4,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0562,3.26,86,81,84,86,89,58,100,66,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0889,3.08,76,100,79,82,86,57,78,63,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0543,2.96,71,80,70,70,82,64,62,85,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0551,3.27,86,91,77,82,81,93,86,62,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0637,2.96,72,66,67,49,70,100,56,65,Web Development,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,6,2,1,5,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Network Engineering
STU0859,2.86,80,62,78,77,73,64,53,64,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0129,3.28,87,81,76,89,76,54,92,90,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0155,2.94,62,82,86,84,85,53,58,70,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0726,2.85,76,82,72,79,85,47,44,100,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0224,3.07,79,96,78,77,72,60,63,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0391,2.87,77,65,74,93,64,91,63,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,7,1,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0083,3.02,66,92,90,63,90,64,55,94,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0614,2.96,63,85,55,62,78,67,51,88,Web Development,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,2,5,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,Web Development
STU0066,2.96,74,87,87,89,73,70,58,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0832,2.97,90,77,65,93,73,61,74,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0577,2.67,66,77,80,66,55,87,54,61,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,1,5,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,Network Engineering
STU0459,3.15,95,82,84,81,86,60,84,59,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0725,2.81,76,66,68,70,74,92,63,55,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0463,3.06,80,87,88,91,62,52,82,70,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0428,2.96,75,82,83,78,74,62,64,71,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0035,2.96,78,88,78,72,89,64,97,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0789,2.97,76,82,65,77,98,95,61,53,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0576,3.06,77,78,65,68,86,64,61,100,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0040,3.06,76,95,99,70,85,64,50,75,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0328,2.8,48,89,56,60,76,70,61,93,Web Development,Programming|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics|Data Structures,6,2,2,4,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,Web Development
STU0791,2.92,71,75,83,83,83,65,65,68,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0741,2.8,64,50,91,81,79,57,58,72,Undecided,Mathematics|Data Structures|Algorithms|Databases|Web Development,Programming|Networks|Artificial Intelligence,5,3,1,4,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,Software Engineering
STU0552,2.93,69,83,91,84,70,66,63,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0823,2.84,74,72,79,75,67,92,50,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0464,2.84,81,98,76,69,58,74,58,53,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0174,3.18,94,88,79,79,76,58,93,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0702,3.0,52,82,95,82,84,76,55,76,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Software Engineering
STU0299,2.84,61,89,79,67,77,63,63,90,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0431,2.98,83,94,73,78,76,58,92,63,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0055,2.79,72,64,63,66,71,94,56,63,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0140,3.01,84,72,80,75,72,66,84,61,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0017,2.83,89,79,70,47,56,54,85,99,Software Engineering,Mathematics|Programming|Data Structures|Artificial Intelligence|Web Development,Algorithms|Databases|Networks,5,3,3,3,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,Web Development
STU0242,2.96,79,69,62,72,76,82,49,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0262,2.98,85,81,86,68,86,58,87,53,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
